FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,MHL,Marshall Islands,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,43.14,,,,,,,,,,,,,,,,,,,35.34,,,,,,,,,,,,39.33,,,,,,,,42.204,,44.645,,
A,Annual,MIC,Middle income,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.50621504587281,,,,,62.1660997554469,,,,,60.00333119929839,,59.39641184856729,62.21450926023905,,,61.44622283602651,,56.64000074362833,57.07771180700639,,,,
A,Annual,MKD,North Macedonia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,38.7,40.3,35.91,35.84,38.56,35.82,34.51,,33.596,33.939,35.302,36.351,37.314,35.966,37.841,38.03,39.657,40.249,40.811,41.709,42.5,43.17,45.601,45.367,45.499,45.17,45.011
A,Annual,MLI,Mali,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,,,,,,,45.1,,70.2,72.58,,7.35,60.02,,,72.32,66.115,65.107,61.155,64.032,62.716,55.193,63.591,,57.472,
A,Annual,MLT,Malta,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.541,46.751,46.891,46.554,45.447,45.675,45.771,46.626,47.055,49.957,50.557,51.631,53.068,54.781,56.222,56.973,58.437,59.99,62.433,64.001,64.671,66.462,68.565,63.603
A,Annual,MMR,Myanmar,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,39.85,39.97,,40.97,,,,,,,,,,,,,,,,,,,,,,,,,,,64.216,,61.182,61.883,60.255,59.263,,,
A,Annual,MNA,Middle East & North Africa (excluding high income),WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.33575787201863,44.89132673150147,42.83430309218195,43.66921467600151,43.61669631409769,42.54416534500421,44.13541079015025,42.64648833107802,43.60534334206707,42.44165864352149,,,43.63261326297133,,42.77013807556217,,
A,Annual,MNE,Montenegro,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,43.2,41.3,40.039,39.111,40.128,40.292,43.2,44.296,44.852,45.876,47.503,48.731,43.81,42.526,50.27,
A,Annual,MNG,Mongolia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.93,,100.0,,35.8,56.04,56.5,55.98,55.648,55.6,55.146,55.044,55.475,57.701,58.299,56.971,57.208,56.909,54.477,55.77,56.275,59.46,59.12,56.196,58.561,57.321
A,Annual,MNP,Northern Mariana Islands,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,51.59,,,,,,,,,,,,,,,,,,78.08,,,,,,,64.18,,,,,,,,,,,,,
A,Annual,MOZ,Mozambique,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.38,,,,,,,,,,,,,,,,,,76.345,,,,,,,73.466,
A,Annual,MRT,Mauritania,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,,,,,,,,,,,,,,,,,,,,,,,,39.255,,,,,36.854,,40.731,,,,
A,Annual,MUS,Mauritius,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.84,52.4,49.2,52.4,52.2,,52.722,53.897,57.497,54.395,54.113,53.91,53.391,54.148,54.232,54.695,53.98,54.126,55.158,55.254,55.602,55.215,55.397,54.896,55.329,65.351,47.957,51.396,54.702
A,Annual,MWI,Malawi,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,93.82,,,,64.6,,,,,,,,,,,79.62,,,,,,84.6,80.049,,,,,,72.106,,73.751,,,,61.074,,,67.645,,,
A,Annual,MYS,Malaysia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,54.104,,,,,,,,,,56.397,,62.67,63.15,61.98,62.02,61.21,61.67,61.95,62.39,63.54,55.377,63.48,63.79,,62.71,64.64,64.0,62.3,62.09,63.14,62.63,62.13,62.87,62.07,61.02,,,,,,62.49,,,65.7,65.77,65.41,65.67,66.04,66.45,65.33,65.44,66.54,
A,Annual,NAC,North America,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,56.1,55.4,55.5,55.4,55.7,56.2,56.9,57.3,57.5,58.0,57.4,56.6,57.0,57.8,57.79999999999999,56.1,56.83290537357428,57.80180785745268,59.12532102446471,59.8015555303873,59.22191185011833,59.10586981674209,57.74984707329796,57.80666026665249,59.32027926638676,59.96761438665671,60.60793674732007,61.41202733631787,62.23651214154207,62.91844232640872,62.6875650153212,61.49906517367197,61.18176441953337,61.3174841517584,62.15611154739195,62.51747520532786,62.74253841918865,63.35356464297771,63.62579790537852,63.8827674327848,64.08462262314355,63.41022776424779,62.63166192827996,62.29386864363193,62.3746363779637,62.68038939708033,63.09118013235975,63.01951928731457,62.29637356622067,59.55332512042738,58.79162996476553,58.72378790857783,58.90513727138955,58.94137563445893,59.28044589657738,59.57394602207735,59.88958548627348,60.28906492136019,60.58207941912291,60.94298522211233,56.91314549137769,58.58427106498028,60.18091683321199,60.51498319844553
A,Annual,NAM,Namibia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,,,44.024,,,43.1,,,43.3,37.4,,,37.63,,,,34.6,,46.847,,47.885,49.961,49.56,,46.336,,47.176,,,,,
A,Annual,NCL,New Caledonia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.46,,,,,,,,48.52,,,,,57.94,,,,,54.67,,,53.158,51.097,51.563,49.951,,51.56,
A,Annual,NER,Niger,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8,,,,,,69.22,,,,53.68,,,,,,79.264,41.778,,73.18,,,24.429,,72.053,,,79.292,
A,Annual,NGA,Nigeria,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,56.7,,,53.73,,,,,,,,,,,,,,,,,54.7,,,,,,,,58.136,,57.588,,69.131,69.317,69.934,,52.575,,,78.158,80.021
A,Annual,NIC,Nicaragua,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.36,53.33,,,,,52.39,,55.01,57.14,58.81,51.3,50.0,58.5,59.58,60.53,58.88,57.97,,47.56,68.09,,72.947,71.72,62.034,,,,,,,,,
A,Annual,NLD,Netherlands,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,46.53,,46.33,45.57,45.8,44.68,44.976,,45.391,43.94,50.461,50.496,51.128,52.737,53.468,54.799,54.482,54.669,54.965,55.875,57.584,58.98,60.216,61.802,62.817,63.221,62.424,61.888,59.704,60.348,61.856,62.86,62.538,61.584,61.332,61.223,60.259,59.587,59.961,60.228,60.938,61.798,62.608,62.062,64.168,65.505,66.121
A,Annual,NOR,Norway,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.815,64.778,64.357,64.044,64.85,65.04,67.488,69.318,71.104,71.132,71.244,71.092,71.13,69.733,69.471,69.03,69.414,70.831,71.904,70.425,69.316,69.034,69.186,68.68,68.418,67.945,67.217,66.822,67.4,64.642,60.982,63.091,63.603,63.331
A,Annual,NPL,Nepal,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,,,84.25,,,,91.6,,,,,82.224,,,,,78.4,79.8,,,35.66,,,,,,
A,Annual,NRU,Nauru,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.567,,,,,,,,61.897,,
A,Annual,NZL,New Zealand,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,63.904,63.551,61.1,58.95,58.759,57.061,56.6,57.086,58.752,60.557,61.478,60.983,60.014,60.533,61.229,62.203,62.993,63.15,64.227,65.094,65.564,65.927,65.55,63.989,63.517,63.893,63.317,63.815,64.958,65.063,66.37,67.549,67.835,67.654,67.005,68.116,68.973,69.418
A,Annual,OED,OECD members,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,53.56276587630469,,,54.15014348820266,54.8647703963384,54.75673480502838,55.03744908896093,55.46445931014046,55.96248941360233,56.5622853414522,56.92277426467266,57.01544721548753,56.74339845936713,56.34291024098616,56.36515962630727,56.22231373495117,56.27545480414973,56.34352670482574,56.34815053507398,56.4396431232619,56.5095364108165,56.47012798245859,55.90476855916568,55.78651679214267,55.70956664132002,56.07245373981146,56.51888084831252,56.82207856488115,56.73191154146372,55.33266627934147,55.12411318850626,55.32482199922337,55.40192886914598,55.41314123886621,55.68002212158234,56.01731225179462,56.43436135294825,56.87460478787613,57.29252749729211,57.50499253596168,55.0689887325927,56.27090904564444,57.54395391372424,57.98863940534871
A,Annual,OMN,Oman,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.77,,,,,,,,56.663,,54.91,,,,,,68.462,69.26,66.59,66.8,68.11,59.2,68.27,
A,Annual,OSS,Other small states,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.68548927077997,,,,,,55.25606108020511,,,,,51.9959726939034,,
A,Annual,PAK,Pakistan,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,31.62,,,,54.35,54.35,54.38,55.16,53.64,53.09,53.2,50.97,50.97,50.84,51.54,,51.49,41.8,49.79,47.5,47.69,47.45,46.94,48.38,,50.49,50.38,,48.87,,48.79,,49.5,46.379,49.741,49.846,49.872,50.265,50.664,50.371,46.844,49.931,50.066,50.17,47.811,,48.911,49.105,,49.388,,
A,Annual,PAN,Panama,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,52.54,,,,50.63,50.41,49.89,49.72,,47.64,48.53,,47.78,51.4,52.35,52.16,53.09,,53.26,54.21,54.04,51.8,52.0,53.83,54.22,55.73,56.74,56.64,57.96,60.3,59.94,59.391,59.077,60.79,61.487,60.933,60.898,60.851,60.06,61.463,61.817,51.296,53.504,57.727,57.749
A,Annual,PER,Peru,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,51.3,51.08,51.24,51.16,,,29.36,30.75,,,,56.3,54.4,53.3,55.3,55.7,59.3,,71.337,69.598,68.803,69.111,67.875,74.177,67.439,72.198,69.556,72.963,75.037,75.074,75.463,76.392,75.917,75.919,75.079,74.592,73.42,72.557,74.154,74.484,74.748,63.976,68.264,71.277,69.125
A,Annual,PHL,Philippines,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,33.43,32.45,,61.37,,,,,60.72,,60.0,,59.7,59.96,59.19,59.3,,,,,,,,,,,59.47,59.13,58.987,59.337,59.252,58.93,59.155,58.794,59.065,59.22,59.995,59.57,59.297,59.933,59.521,59.93,57.632,57.602,58.114,53.365,54.552,59.843,
A,Annual,PLW,Palau,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.708,,,,,64.71,,,,,,,,,63.53,,,,,,66.498,,,
A,Annual,PNG,Papua New Guinea,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.375,,,,,,,,,,,,50.59,
A,Annual,POL,Poland,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.917,58.913,58.265,58.141,58.398,51.338,51.549,49.759,47.474,46.062,44.369,43.993,44.324,45.159,46.762,48.839,50.688,50.696,50.334,50.54,50.564,50.343,51.307,52.177,53.015,53.934,54.413,54.605,54.579,56.236,56.724,57.228
A,Annual,PRI,Puerto Rico,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,34.63,33.95,33.5,33.08,,31.5,29.11,32.51,34.04,33.91,36.21,38.15,40.48,,41.35,41.07,38.84,39.07,,40.32,41.3,41.76,41.29,40.95,41.06,,39.86,40.3,40.64,42.29,42.0,41.07,39.65,36.7,35.1,34.1,35.6,,,35.21,,,,,,,,
A,Annual,PRT,Portugal,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,55.83,56.93,56.36,57.15,56.47,,58.44,54.26,53.51,54.258,54.942,55.893,56.131,58.163,57.052,55.685,54.527,54.03,53.511,53.947,57.778,57.884,58.488,59.076,59.224,58.184,57.632,57.171,57.316,57.25,57.344,55.568,54.631,52.82,50.802,49.685,50.637,51.289,51.977,53.714,54.973,55.419,53.949,54.004,55.093,55.578
A,Annual,PRY,Paraguay,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6,67.87,,57.8,,64.068,62.21,,63.946,62.291,62.992,66.724,66.888,63.509,65.572,66.243,65.821,64.643,64.745,68.365,66.803,64.535,64.832,66.29,66.679,67.4,67.618,64.824,66.661,65.813,66.652
A,Annual,PSE,West Bank and Gaza,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.977,28.754,26.045,29.843,29.349,30.908,31.285,32.621,30.354,31.445,31.431,34.083,33.675,33.485,33.473,33.853,33.291,32.705,32.043,33.052,30.336,31.922,34.004,
A,Annual,PSS,Pacific island small states,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.57107067692758,,,,45.47675056590792,,,,,,,,,,,,,,
A,Annual,PST,Post-demographic dividend,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,55.22059475136467,54.87772921402516,,55.08903317844905,54.48365550853748,55.03375297601838,54.92065614720023,55.19065756967665,55.62478732984443,56.18232061933472,56.82424261350987,57.39636711552224,57.08075065543448,56.76308388306039,56.22471972087968,56.30319152637782,56.44243928720221,56.46548830351706,56.59261932079468,56.7513135484925,57.09688629515678,57.31065686888316,57.15748070174466,57.00785646856291,56.88885091449581,56.85797082249584,57.24108700430082,57.52879169458482,57.8439956632244,57.78889198335722,56.18260231974867,55.80631731208492,55.85537182475055,55.9944517869967,55.99875442444796,56.03573389582177,56.57425038237157,56.89903648627536,57.3680776362288,57.88682961327418,58.06770561061961,56.11479511472268,56.87418121737859,58.35937077427016,58.67173557306202
A,Annual,PYF,French Polynesia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.93,,,,,,,,51.2,,,,,,51.2,,,,,49.6,,,,,44.08,,,,,,,,,,,
A,Annual,QAT,Qatar,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.08,,,,,,,75.91,,79.69,84.71,87.11,87.44,86.59,86.25,86.13,86.94,87.12,92.44,92.97,88.07,87.24,87.88,86.31,87.28,,
A,Annual,ROU,Romania,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.97,,62.362,61.432,60.889,59.924,59.032,53.084,52.041,51.312,50.068,50.971,51.257,51.354,50.706,51.051,50.227,50.903,50.663,51.138,50.828,50.552,52.232,52.675,52.983,52.29,48.214,48.921,48.595
A,Annual,RUS,Russian Federation,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.077,64.339,60.512,58.987,57.717,54.895,53.029,56.766,58.535,58.44,59.76,59.382,60.333,61.28,61.66,63.059,63.25,62.019,62.658,63.849,64.864,64.717,65.261,65.221,65.625,59.469,59.785,59.395,58.393,59.323,59.837,60.777
